m/z	Intensity
2004.1447731618925	194346.56614902822
2024.5755917555769	65351.21900615665
2040.628349136174	63859.5543451425
2054.3604850541055	5715.327161464858
2064.1778449724584	17564.2086933138
2078.0573436126824	794.1515403154917
2097.4842048705937	4873.507075944548
2130.84906658425	93473.8062374244
2174.6239948675648	5968.494595958611
2182.197020456613	17967.417408438938
2189.220818138067	5415.105998896457
2233.801260243068	3415.650377483728
2238.7744816947848	15207.212388985005
2313.675054218417	14704.256691479577
2324.0204677940765	9957.294592156753
2331.921632233858	2732.7336154322347
2388.779926652755	6367.998559127265
2394.216717938614	3872.0515976239403
2411.5969563988792	17908.850318508023
2419.867198399901	64276.039689148405
2433.558870162256	1295.1700128166844
2457.4819003254347	4495.242743194184
2465.4573806550025	12002.180767108885
2474.716156508972	18879.112090820723
2483.318433577203	10922.308081558564
2506.656741600255	5491.123700774229
2585.417683932401	259355.85927638935
2592.4504179468186	30518.536499973627
2603.324039791541	1484.9360458725264
2609.1530736552972	4917.461875484463
2613.9899773062607	11142.03706891658
2684.433830047768	12369.470288942577
2769.4753485208503	151599.38570941758
2803.4973375047007	153475.12346404692
2825.2558354617304	225638.69272956406
2871.3593148629307	168070.89545189956
2883.4476745569027	25276.617806126058
2891.278333325938	13193.030236367522
2964.276659950906	19008.85559805311
2971.724824807857	7703.515496256431
2987.141839744634	87198.19948774604
3042.409836785813	328875.59316253196
3051.3661207179034	30042.912049260896
3063.4946153663213	94428.25578313344
3104.459396075605	53794.69120191558
3127.1858094471013	4878.1671097467315
3186.272260940587	106670.93937241506
3281.100179048817	7568.277858564294
3318.1224407662244	31110.151425528176
3328.342142002869	147322.64300326435
3348.04626705057	391196.68204771035
3360.0534088490344	26881.57054079052
3471.0318372170746	232935.70269261542
3480.775054813264	16987.43467740039
3585.162563997598	42289.68596122826
3632.5450211852876	2799017.2192274923
3651.6758862405386	28782.897075195007
3665.3065828466547	16946.871680340795
3714.770473045066	1238233.7383862026
3725.308212808677	30658.355120563552
3738.9836546212823	193204.43114355693
3757.2872481426775	223698.1858483525
3836.4368248234214	8370.964611814345
3872.253174084705	30310.243995140023
3882.637341714426	3180.8015616501225
3904.2922154821576	78001.54710064137
3928.2668770493087	186751.28473008555
3945.9893090151886	173902.101779533
3963.8462156284777	52727.7728047395
3988.9515653857534	13807.589336810744
4136.705203925297	416223.0711896151
4157.700064028544	6424966.476401959
4177.485629857246	86433.28064714417
4240.645432573106	10484671.76173125
4250.826321968892	234494.21970045334
4262.784846606688	4518638.708960956
4284.293518141973	117320.98253530789
4356.974987253133	321188.2446768981
4375.539005204462	215949.921761518
4449.287763897836	2071703.5240996915
4460.117278729056	589867.9767957458
4469.6541229210925	45244.71955697422
4483.82758432301	6008317.540337902
4597.309911588049	1633879.979435099
4658.529913107152	3923954.8706372585
4679.677444193154	66011.08346282582
4694.179818971599	477306.6355346383
4706.746078410468	130213.76221622131
4781.87301797285	4120862.2062204215
4994.458582083809	2042752.4320213648
5004.975386962476	89449.90391965596
5024.231678262722	6546055.196653371
5173.451749031401	4342842.988244768
5196.277594684222	340288.89523398364
5215.789593854157	14779.046387209775
5316.307719337707	41457.65363375647
5381.023770293301	1562875.272443821
5437.043669004134	248725.55346888767
5497.920007292584	13266.583063567217
5521.003454413796	129481.5618769465
5639.966380555147	4265479.534861681
5746.067101847287	11434637.286625978
5769.208732870544	519325.01225684053
5784.281445250879	211051.99107937512
5792.168189036602	94516.47427360294
6048.432484094059	73714.77895349715
6088.927220784422	4894677.085179029
6111.104234926124	293547.41410781903
6149.097952543321	195931.12872974674
6208.025583094999	1762225.3731628694
6229.232433292032	100026.0531230621
6303.442967069126	775845.6378159963
6323.497806534738	443012.80103380943
6355.915303986437	13467.788140615463
6567.127342930209	2102798.561213168
6641.236601603663	672046.6498387976
6653.11796537963	161738.0203996778
6665.500566702115	315945.65388742817
6709.2379746331835	436008.2518810924
6729.927774111639	853438.0584703931
6839.320287582917	396777.52641450503
6947.841415061784	939277.2160782764
6971.780519529523	20811.89386875363
6996.640435078968	844081.4314110575
7045.610228859646	32834.357401270114
7064.286256478781	546810.8021400365
7269.560636862352	10992473.274211625
7290.070182054409	137947.20528362368
7434.057333480897	6519325.10168215
7455.316338058867	171084.29966810686
7475.82628230704	48467.024009709065
7655.504145468131	9862.642762926993
7675.366065686429	251740.20846400215
7714.771221837409	105749.11773097356
7749.383093138068	323676.81027253874
7976.919443427772	275967.15420399903
8006.197889869098	4256.145914080378
8320.833486673953	18085015.77843743
8486.237001324296	36777767.47781884
8507.841007251911	546545.9189187724
8718.937359898924	1342514.4742386471
8741.818623591504	82654.98432550055
8903.677589460522	3702810.715706416
8925.948175988098	782115.882601567
8971.853492295664	6407021.371274679
9200.263879648064	1511292.9183765715
9321.999520916661	7077815.462084841
9393.06598793387	210477.9677770931
9487.509364999254	28439.501986325893
9568.752862546944	3982775.9066052637
9994.729722501237	1824191.1577999906
10052.78987150469	5118199.808734073
10766.212432243288	466857.3559442938
10875.609210722398	2140.9946132147484
11283.908791089012	1096345.516099612
11569.605298762703	207457.0549511069
12301.38888447695	12344.69964134638
12415.627765503583	134056.87181400112
12610.404518245537	143729.73930730444
13133.14553760834	17714.98371072472
13333.796828816076	9923.773337426523
13415.805755667872	3429.9025987588475
13456.73022308373	2429.8010878359423
