m/z	Intensity
2006.8422248909008	93270.07110315454
2017.0112926826198	115797.2458568318
2024.2327459240655	56652.088634023276
2029.8433212274838	125454.41537389917
2078.770742450388	4956.0308320527265
2098.8762802805622	47117.313148243804
2131.7454880269147	1057883.4500222502
2150.0159468514703	6815.1644921720235
2244.244378332649	6748.619322518087
2255.853026823787	15434.772155909075
2281.74130087273	6473.68459794286
2304.028217268274	7663.64111153498
2315.1400516307804	116487.84781477325
2401.9055548585534	5023.579468841042
2424.178964737384	170667.51835661757
2471.571362617655	5796.336779600632
2478.5179710745165	139532.39929622592
2486.2977675231505	23720.41154444234
2567.580351684426	23423.751659035894
2587.8570395654674	4124541.3803877817
2598.561013067307	53645.442023901145
2607.983448824867	51356.43222665608
2688.723703850136	6750.183877250624
2691.916596215263	6962.1205703130545
2771.7222801088833	491046.85982353264
2782.8788012198247	9524.893836369622
2806.452018109814	2404066.748120253
2817.3593667983614	37469.28996862873
2826.5315022891914	574278.6758807087
2837.397787019224	6902.89594922394
2874.7888874864784	2737250.366043219
2892.6878904359496	7614.290709260472
2966.7199848881646	10835.044854359236
2988.8411409237474	162277.29529760458
3024.901332734517	37226.10575682864
3045.66342397836	5426370.6204618355
3105.8650299833157	179185.54642890283
3188.7457638757833	581907.0568395418
3320.9940841478297	122592.79906951346
3328.9589873185205	156072.7514581505
3349.69500289141	398551.88775263616
3454.3408068858253	70208.47488216514
3474.578043873149	4552578.814061354
3614.7336042279703	104119.1451230304
3635.163087302013	4991935.604147601
3701.1800444988676	24315.34709844645
3718.0059767014886	7000074.992500157
3742.214184472783	285554.6881970597
3759.2250812267725	306677.37677749345
3909.363869067527	3160.0634229382467
3922.8936033922564	24486.674183123258
3950.2119141517605	25820.894200608487
4140.71206335556	222998.4794694629
4160.4445867394215	13680895.001053756
4243.168323815713	28448640.341988824
4265.986567086644	18650408.439460713
4359.358276855818	399059.44034905446
4379.604465574168	96688.33032950843
4451.136012176898	1006859.0220709948
4462.56261668696	47604.4046463549
4485.660880987972	7340470.6987669235
4600.417061305664	275542.01344460296
4637.86641051759	17804.423005816614
4661.720940486308	4975209.0466925185
4696.331239411662	74961.51325983554
4785.026674473184	14615046.306750938
4997.119698481262	3482829.755255619
5025.497899923253	4076110.630214846
5054.1699278924025	61001.850705908015
5135.40193506736	385031.7098490717
5176.152767788532	46802638.33050455
5383.864830881359	472008.23838159966
5438.867004193843	292193.7944591028
5641.805366080385	5179740.184381197
5749.562755911902	63832378.63015585
5770.4153552865555	539402.2627553452
6048.903597546361	519863.5713097075
6092.186196482478	41676764.934028395
6115.059385682331	367784.9514030511
6150.450342561514	120422.44806027382
6208.991776129206	122714.81271348512
6234.690847232399	7737.0554977681695
6304.951440271692	747397.2505226257
6330.01192895137	1300933.446150143
6357.875307486159	118718.43319222039
6376.325032887273	187319.17541667327
6568.375175181508	924967.2283659856
6644.646755880225	1484945.9877994226
6951.006097342418	22186659.02196646
7271.437562562568	26657370.063058898
7436.626525189788	42331368.87110914
7793.498534408123	44248.92060581895
7809.942830282728	36201.891605046985
7852.858935480617	60238.54203611503
7974.534488327297	9055.35959480169
8322.0102888147	37616117.93062401
8487.59589779317	140956448.1720128
8721.146553572371	1649757.009974994
8764.525877096743	37887.46812882219
8905.508045068304	1768979.5996644874
8973.220627590585	9914719.522839867
9201.357452159717	285743.3808251405
9324.472032531605	10574581.217858814
9570.658556319477	15838156.242735593
9995.501610239735	2915364.4957001563
10053.677397007357	3131477.375156307
10768.22531031906	176592.42904076024
10881.320710695463	12264.649185441827
11284.677900991814	2588173.2803191748
12088.474573092142	61852.79472416041
12301.194876941128	347664.9689706281
12422.554363004996	49368.38398878156
13137.051009421684	68459.98674483657
