m/z	Intensity
2000.8526117143501	28026.564287017743
2004.6147050575853	53515.19052665236
2007.7076393883074	31552.75642222269
2012.0148185522487	15145.480277556511
2018.214474203401	97670.83293729697
2020.845467397888	31504.60712765784
2029.627822130458	811235.0308230851
2089.3038620743278	880925.1587290168
2110.767161540166	321842.3966874436
2133.310733668351	643800.640486729
2142.7508122403333	154175.01206466733
2216.9007590981573	683800.6795881038
2228.365877733919	150603.51980266027
2233.1872079014724	278500.2840208673
2312.408426976707	61525.98782525698
2352.7188614209354	651134.6238658938
2369.3497445426265	1170269.2730223327
2472.0814639758214	516635.04773090756
2488.079847376486	1405187.5762620445
2502.928048096849	1353312.628980159
2526.0376016337714	243923.71836489768
2571.12883516358	113618.65901231117
2580.3474578691325	11107.104133730034
2588.513207244534	3054231.0700615137
2598.604615441407	281189.35657282564
2692.413468361754	40184.12225158109
2743.0463571794503	80590.51234452761
2775.6926114864746	176251.02918499464
2782.7359883545664	440838.4811306781
2806.463927692858	1722058.1484575628
2828.1367096864346	66583.13892271204
2874.307193654707	130056.0305519563
3045.968740709039	1244541.287809602
3056.7487667012556	28849.94984971959
3087.2009594462197	176053.7392632856
3103.403491055834	1755580.1215050346
3118.9776965986093	33193.19598548453
3124.765137099529	120534.11899021865
3321.009023060898	60032.532788921184
3465.7257529776766	24594.722375659094
3475.09978260584	1320869.3491844698
3486.3476022336595	110798.32215616033
3707.4384772960398	443218.9492442385
3718.2320375866243	905695.6299353753
3728.857948513452	81236.64561741397
3736.103239105506	119111.54479539776
3904.779583349813	28520.877970176858
4137.888142952621	64395.243071056015
4160.515181398699	1153335.3308050765
4170.882289144772	100608.87851840914
4245.182463410917	379357.00622906454
4266.237409160912	19282506.894595053
4287.246146423693	2627702.8413717025
4303.873624337635	508802.9005136356
4487.290753773235	123308.75497647614
4662.124385969998	681999.6034182714
4673.200907562978	42877.942553113884
4681.92778251649	19166.64050889018
4697.039356178113	32180.090464974215
4785.519701244534	634058.1325215613
4795.910049103823	52609.16385268507
5135.748899586637	706182.0116181123
5176.710683422807	32954515.512370512
5198.118403932037	3400717.8535042177
5211.331013881714	713492.7715550803
5443.8264629137075	13831.910422383797
5466.11194184222	21460.875794282496
5749.147365832953	13093428.68366091
5770.9081956207265	1168596.6740788328
5789.397242416234	450991.8738527912
5810.433014324091	7009.144284052279
6092.055317809471	11411215.228303792
6113.75082375358	1193534.600916129
6132.545603043131	342639.3209958467
6329.6018050420635	58818.319957082625
6344.300379118469	15964.258804144229
6358.417471531027	18606.5816295756
6369.914137703673	13175.867297383362
6643.5645611980335	404894.07708146935
6667.5682725148545	42964.153889594025
6681.91765002668	9702.394212437921
6950.350992854751	6472871.787205089
6972.269622582831	349897.081420064
6990.582425521339	101465.58409543626
7271.868515985632	142159.30730335548
7290.442199970762	7353.806518595289
7436.518333930717	3215190.4327929774
7457.634272335597	204347.93145872062
7478.260872036665	118252.54554479475
7810.435713763179	2349.892931355542
7917.331741881226	4956.087196502717
8283.452686093273	2301.389210043437
8321.478458305111	905125.267269143
8343.129038116283	49739.18388647886
8359.17955618692	37123.403874912554
8488.553889241555	1681062.7445732784
8510.005141850601	79369.81393724146
8933.786192011961	3844.6781755347483
8973.274786817654	72056.27442519335
9323.601609873316	917887.5716144812
9347.243625411289	67126.14786307001
9569.884509573327	1026093.8597242009
9997.494534455	1033.8410575617709
10033.249825688552	2609.881777781294
10054.46268862382	1866.25347633035
11396.576221194886	411.893514604239
12083.718979532267	3983.7249429640206
