m/z	Intensity
2000.9816668936305	42967.99887313323
2004.87839426939	66284.56277211459
2012.88527082169	169945.3424367821
2018.3444567639535	66507.84744558192
2029.014514405901	1151982.462126513
2088.4770567806854	573742.7609442956
2108.902358070266	245588.9428891886
2116.147205381547	32759.654958112806
2120.4309486868965	42062.46753845467
2132.7535060651144	538816.0181811844
2175.9535221155747	45966.88715698967
2216.7585681546534	871242.4104300428
2229.711930974386	1157938.4097865808
2296.4114146586307	9284.393891705244
2307.2870408648205	150451.78998525732
2311.3269166390996	93206.79823267178
2322.7441873224034	200073.93157588498
2329.5500866336924	60272.469676801375
2352.648113875036	415405.915226006
2369.1329598802695	1311217.196375504
2385.8220083472343	312630.9268083281
2424.4734652690927	53623.55064255642
2471.7875931209956	768069.4900413208
2478.5840784989946	4009.465907331818
2487.560742138521	2052546.3586960428
2501.8820650741777	961843.2700480953
2526.7980385053597	503586.3862230281
2587.4513177954746	823623.6908193444
2600.8318601507394	72090.23355623912
2690.164632537403	15033.377539827732
2705.603504976647	49081.039261732236
2715.9988633526846	64995.979786815486
2742.270990932996	54981.72830237847
2774.5179548371643	46434.33127169541
2782.35178927133	125083.96660927145
2806.317169887676	166215.5953382499
2814.27537514392	63831.946522002705
2828.3890214845756	11089068.684705732
2863.787413941638	52948.33105113913
2873.6772514380577	12600057.558590874
2883.422912449598	222047.3053756124
2894.073358017501	47822.227582616586
2905.39073948348	407805.4428974958
2967.949328943117	63613.13755492791
3045.075424915912	440342.3696777747
3056.435030496342	19537.37620568039
3073.8886197021325	37898.74689527436
3103.088361838899	1106204.077016598
3122.6035792840303	527704.5964016882
3163.3371438115623	2548200.9346421347
3176.607003293813	242962.99234260846
3187.2767892276433	732583.2342174617
3251.0719785371193	104972.04297856634
3321.120272219194	448010.9191888253
3329.9504623096764	108544.40445837085
3350.4260396567647	110862.08995127058
3384.138352856944	18981.213386102296
3417.668371261968	18558.656202346963
3450.3936236156947	7178.717660900316
3474.1549986412374	477291.8730982375
3499.6850650976157	8445.180179325405
3608.869787761124	19518.894913036842
3625.7537149971167	76047.00056169958
3635.43229525822	630424.2437367713
3716.802375227579	1592660.011850178
3741.829780363269	9676245.588310184
3761.046710982551	502271.4280691586
3834.687262340671	5433668.388144688
3856.191484157832	420270.24034310854
3874.578086221287	189263.17314766435
3884.770175520307	36678.1020045311
3920.9709116176127	335689.63687395264
3964.898079573992	34095.12295860722
4040.9755691250853	41491.70558122006
4099.781635933178	1033894.936538079
4162.692216206527	749311.4778360216
4243.568580893177	169372694.25355756
4264.521941563825	3552152.5060432474
4283.856399899328	202788.26880758064
4294.179433525402	1169763.1300511532
4341.528647671602	1747410.7642162424
4359.847136489286	9605319.132105282
4445.709870694671	14662.490517810787
4452.018053590531	164959.9223338037
4462.742199807316	166946.214235157
4487.044394683937	405090.62951671984
4556.698089334175	30655.005503454246
4599.969525056484	143560.5101956614
4661.364532244468	2855737.6398825515
4689.181609249364	4795.063476480977
4696.688918365033	182575.71098058546
4708.527681969924	26382.062476115007
4784.648648001983	578990.0802729831
4797.7414186449605	30425.850936814873
4811.372711733974	16680.522864706218
4997.553094607022	451784.2635603867
5013.165651219179	44080.23234308821
5027.312278768618	421695.89474504953
5037.961968102676	90559.54473781798
5054.918175601966	799834.6382278989
5076.287190758406	14353.670067990155
5135.822287344386	7389.2181246228265
5176.137185286686	1205781.719998399
5197.544175208196	18326.155349068853
5269.655746003897	16924.19127737793
5307.8663145132095	44437.48319195184
5383.26958014026	148035.28705897456
5432.395387109711	1021504.2103715517
5453.549285653886	35770.438346769384
5469.524953121575	150575.14718599097
5523.838477289448	201114.90202003994
5633.721251112592	609887.2258402442
5659.1021913498635	129704.45650282406
5748.55543597233	103186160.38107999
5770.543680716125	2878208.5629317816
5789.1467566744295	1636616.8405787705
5893.785037930358	49715.583249635994
5903.354567959229	94692.151588886
5920.553079474839	31728.50203624169
5936.966888125791	103508.02646967219
6042.45993880593	263292.3100567228
6056.938576194951	167921.16927739562
6073.891216379092	61665.09174355671
6091.101869550854	1110783.6494079535
6116.787389323214	215313.6202465789
6130.53193875727	23997.406910832848
6151.118815360274	5526004.173954159
6232.863228336281	13123.746859512716
6246.144271175008	678244.1515292858
6328.396178823364	16885567.16342296
6357.449105471236	2246785.789027332
6375.056632539846	1846743.3761516544
6503.227536112104	303702.4723925439
6558.913157602236	36563.31466253527
6567.791356768892	21761.726923785787
6631.696048025843	45998.434410773945
6643.437311409352	252388.62338551952
6659.843522265424	6412.336733777511
6669.280125379637	18860.645431145123
6731.704627085068	5619.797581196524
6760.186749551776	14517.813648290034
6835.936547314755	88093.40758664778
6887.792131962519	13943.290009659497
6931.467249238377	17814.75751293965
6949.351373575038	308477.5421377523
6999.750459554338	7888.401129670125
7118.056478092637	54189.57145749402
7131.107847137989	41719.51410044186
7241.313498025146	4347.8464031746835
7271.8770131914725	441109.43445886136
7301.60692670597	12400.885887326525
7314.568639678863	14857.376055876844
7406.785209015468	58063.59296583727
7435.8831658375975	675097.6688703387
7646.547310474304	4265.1431397094475
7730.2641539046745	9601.448394066712
7750.735919637727	110687.32812184824
7771.36709529061	65682.08070673993
7842.462671381889	445601.10349568585
7928.7126269532255	53695.32602493624
7957.076417972671	7988.779653239476
7974.628415501688	10448.069384258559
8083.450493788755	112591.914789398
8326.715189942004	286172.54981130635
8487.898304896136	358987456.75990057
8721.140618307072	8308205.403770038
8744.708917002996	203701.5584896111
8905.476758157689	41693.85500066444
8922.76848127661	15269.565279734725
8972.895558405033	36104.252456351074
9084.871257635728	41786.30960664219
9200.564961438844	4129.962860572529
9277.184992562627	3030.2990896926167
9323.512448253503	784906.8951526583
9393.219978161309	3151.9384641842234
9569.946286582554	101212.03947462118
9597.869409731167	6797.0924618443005
9802.197382804157	2210.0766668824863
9994.865183385902	29940.27451362355
10050.171537116592	30097.539826438126
10395.313601248743	1151.1068436515418
10879.750305875687	6437.872119072455
11046.205092343149	980.777293069151
12081.69957443473	27549.43983160154
12299.658447480606	530685.2708799784
12607.905782895554	2387.5613511303895
16972.44607392123	18885.027432375427
