m/z	Intensity
2006.8406388928106	570834.0283478794
2019.298788074489	46504.80113178624
2024.7655714130212	27316.65148485007
2028.5493966464674	17942.22287184143
2051.0546211784	13207.578776041013
2133.4341530251218	6963.3561393980835
2137.179368132798	7078.989693225603
2175.9322200910183	336294.05395616405
2186.095873572239	30317.465375228865
2373.7492833298647	4667.748687882327
2597.12418045741	250199.12646641972
2609.9135583392413	5869.932179178303
2623.9643374018087	3668.2233483907885
2641.291585187749	27964.209365609127
2690.8897543380886	1387955.0440501743
2725.6478978368714	7848.72551457163
2826.8698754651314	1138731.6134819374
2848.3769723540554	17993.859676227363
2873.102284307604	3664.6222062016386
2955.5028766420774	5146.90078504435
2961.625740783827	8986.29497249822
2994.3880200633225	3426.387681603388
3058.3777803101048	373145.74239786057
3070.3420193505794	125254.09174800603
3113.991930509951	457665.8007687179
3123.547339567909	6022.898400366898
3151.795803018483	1547660.6573640218
3165.8832694673415	567547.3255230415
3174.5876083644835	96812.97568968081
3178.64808122239	55414.21829589007
3188.217356976258	322227.9315280629
3202.9804719527347	9996.334171970808
3223.143710194882	8810.355128646237
3273.356285084126	39247.655745580705
3327.852082564122	138977.9090889091
3339.63784916163	4819.38515601867
3414.9110077851956	117541.59775022588
3438.1933588454795	98678.6487266506
3453.1708537229065	3238.1953154648927
3605.36696777148	571610.383992106
3621.9683616034436	14975.508599204899
3636.9784266918623	163173.19744128146
3666.001077395255	4463.961564416496
3758.8204181271803	19920.38043112508
3781.5835323599003	16653.826045974543
3803.4896640647044	1554.99330869427
3903.178364082737	6692.6566062563825
3913.3120508764346	15872.254254190106
3962.0043618334844	6385727.482816141
4108.348285928798	322548.8237951873
4132.916554246843	108401.75520873009
4162.591989765258	64054.419873595136
4184.60268010503	359645.65005678195
4203.946138293124	27593.25069167476
4350.691348643753	5203520.870459246
4372.1014693569705	147185.2035264498
4432.5492152599745	348480.329290856
4449.45284050598	99981.66471340359
4491.198819233711	206302.52319170212
4532.533418426146	3748.705635276382
4605.884788024741	2670733.7301638974
4768.335287452533	6593083.335272457
4780.884229920393	419595.61372558767
4843.876307017769	15301.055728011837
4859.557957302942	14524.052557651643
4992.920670478048	5976453.344261251
5024.787790260597	13109.876757253332
5033.302809486369	82102.96729579667
5157.472874969275	493469.5829223808
5194.4023251813305	2823725.8935678247
5215.517563857684	22595.242079441756
5279.774590451993	134174.1007599306
5327.979036201901	40368.159277407
5341.353188912131	103634.67385946929
5381.466130580124	10017761.738778898
5402.295909607186	124324.4206660878
5454.0475738334735	41289.14161316599
5499.031787973558	119573.85706806112
5511.615904151708	4657.77346096091
5592.584618007178	13651.725296593686
5653.698609295751	9104.530902822144
5674.030682948518	108568.69123823418
5704.823944737008	75170.41506027515
5890.066341870069	3117.1706709636364
6077.332312446115	62363.57987961213
6101.811238175098	45067.24450252553
6116.944795875677	1639942.1678140296
6138.563080177675	46652.848633839436
6157.392585594161	18965.96671743875
6227.7862478484285	3977105.241983187
6248.412872315596	102314.54079739618
6371.810438071218	10231.031399510392
6444.018220574922	168764.0165961999
6546.836968027824	110118.64375626243
6830.497054559025	1162023.6360678386
6863.657202850191	312124.25639659545
6879.956151700569	209908.929991411
6903.879613479069	77079.30535623223
7123.592601590858	87329.32262064406
7146.032315936206	56503.45189747461
7161.519781302524	36226.11413514315
7209.994303121507	1703398.1455017158
7255.052313487179	11735.088615258332
7273.217217899775	636517.1676234509
7518.714060644963	39460.86500005099
7543.070712944132	4434.989936689215
7651.915745231961	10117.641233531675
7924.232564335287	34227608.65847789
7943.082447864835	558307.3522755837
8215.72486371483	755184.0204483339
8265.455548569409	357016.1987071774
8370.035138365047	183892.6941827498
8410.591940600674	33090.31194434686
8863.751378467794	166887.23060056355
8898.263658468455	93839.05931341244
8980.712434513522	67341.5624895786
9211.891822399717	2913099.1881256634
9536.227488431734	11202560.881382512
9561.307202667285	408436.82240247354
9985.201147197333	9222793.679130897
10313.917879239934	55412.689115151166
10641.45425462685	12447.719709603374
10996.763307987716	2700.4253003158415
