m/z	Intensity
2000.9799117204682	3842.7085384103952
2003.936406614679	10464.414874319828
2007.0296212375226	11086.518676318841
2012.5495288103516	8319.046866142013
2016.1213070134015	5781.450963716541
2020.641105711555	124756.43757035052
2030.3047672802945	11178.617248591634
2034.637230178351	13256.386647824667
2038.9065082736295	17889.918644888647
2047.6623244192738	15110.357391979385
2057.730865144223	8544.247033797714
2062.024290896218	9969.077380622732
2067.414433748931	137223.7319212976
2075.889099859168	9663.813263647355
2082.1194394978165	4837.723659649095
2091.791481473123	114223.7072776779
2106.0314668345322	10637.675420237072
2110.788863168226	32165.694324693264
2117.7622664638793	19474.526084764657
2121.0112364162796	9487.493101357451
2125.1624763985924	4306.700558060211
2131.8822318458188	11181.639195792348
2135.1420107493213	7709.407962571511
2165.709994266082	15457.880847427692
2171.653730229032	11369.332349870961
2192.0639597172994	23286.087948209602
2202.1287113839476	2427.5238105481644
2207.91050717065	36971.09553828804
2229.4116007896587	1897.3887849340795
2237.8565208016366	9686.40666562103
2242.1916184844977	6289.581548136293
2248.025736448769	11371.270713877166
2252.2281446491575	9326.07208364929
2257.9325932790584	8323.230748753329
2265.4306314109317	1996.0667737308747
2282.4721992112554	424.99891599666057
2311.6182940914464	11953.556659035654
2320.7236810121617	7366.387962059049
2329.339646925881	7338.828032876793
2337.6085696886425	7386.801788585597
2351.713925724524	14728.528351456009
2359.8035991083666	8633.287365599928
2365.788674874704	5405.460844672324
2373.317254693991	2755.93912815963
2386.282652626329	4595.461339740895
2389.5111705352474	5264.1159564012605
2403.0358925441437	2419.627203753053
2407.3807054060057	4261.6629091089335
2421.0297152588414	5001.635056897443
2434.4209523203967	7470.367448729877
2466.307910707815	3589.542664142603
2470.112466659608	5840.597724937759
2475.33918049289	771.239156739339
2480.4966331522605	8024.672885816511
2485.8091800807306	3065.958194348351
2506.589931171865	3999.8591418228198
2515.092118256645	2121.929187748525
2524.287631126059	6038.005054429965
2531.7618962536703	11381.859856837049
2549.4722634561836	6895.573209600551
2558.4265450173693	4104.620904891859
2567.3965236827626	1657.7424997948751
2573.410620791006	7730.184895202985
2578.9742055213737	7433.814773680143
2590.0429791263778	22342.778637913027
2599.3743772408884	7774.520695171775
2614.0170673019225	3662.829494521331
2625.853163138411	7730.233374448795
2631.1650221377517	4603.000454237617
2649.0645479884624	11437.12086121999
2685.123441340495	7496.928092486669
2697.275224636665	5518.768097733159
2704.6887898098726	11838.980044917944
2714.380750343133	12013.617123644373
2731.540344479282	6949.588797163044
2786.3546513074534	12309.441699860963
2806.7620243585225	24685.687673686723
2815.121092171549	4694.2717252808325
2820.30198176091	3574.7106053837233
2826.7648332199724	49658.36253435214
2872.9361991050164	132540.11568277836
2886.9573582544404	10731.191791464624
2896.0813339715696	2375.753349955972
2900.2039490589705	3336.758690168047
2912.1842176035843	3406.5662746950916
2916.075013119349	1275.1044677332711
2927.844232233659	5947.492550828651
2941.347059012127	4000.2209791906484
2956.1870637237107	4510.841414365272
2973.1927940830005	1759.825194902309
2998.8750674279845	6160.045757710237
3031.443240251013	2366.6529135497235
3038.0607453761413	4547.085862520848
3043.3599442662603	6959.575674125896
3048.415041198192	8681.137437949572
3069.259664203506	5400.7202189896325
3077.3341832337765	5082.7934987892295
3094.600844004882	4744.774254708592
3099.0295438563567	786.4973855356295
3114.8482358221318	1398.5242896172465
3123.737720793885	5875.140415913349
3132.387750709457	17352.25994079583
3150.0607841136066	7600.618643926993
3161.870426251833	2780.6457740025007
3168.9668175643856	1566.0284322894458
3174.9711610375343	12592.319404481486
3185.979758086439	12871.27298955564
3198.1112199842705	8369.240281812954
3211.712210406162	15951.681276244915
3234.9855312741315	14975.131695057362
3251.318285615994	1743.6993311104807
3259.5429489459966	9254.989379665547
3265.80407402641	3516.0268531742986
3294.5274897703016	5030.194688562218
3318.0984186702135	561.2254731448303
3328.3125923834923	7265.143027006555
3333.5989555498672	4113.0002193835935
3349.7439262862604	1241.803784648071
3394.4749222064297	2251.620079172936
3417.8733569457145	2242.5535811120253
3427.44862841664	1707.8709750639555
3455.9017090879825	5114.717365261093
3473.667173791129	17065.1253374388
3495.028097695671	10396.554114950457
3517.344975823851	9523.312942784385
3547.419969095948	14804.120290263749
3576.635116707363	6530.8976680025735
3584.00257028883	929.1676355375386
3601.192737800047	5929.217706424807
3616.4371797477447	4669.924624997542
3636.330254365658	7198.627220920123
3645.3905984754983	2066.0001633108477
3654.0083673812624	4107.03471806722
3694.785072085183	3273.1460100053764
3706.4771174635766	2406.3582540340412
3714.4345980188614	5280.386873755569
3720.751770639248	9855.395391460459
3767.426030569297	2249.2455708056395
3813.3711724960162	3594.2760557071133
3819.679085570926	1749.2107377294883
3834.7277632113205	4457.120212643138
