m/z	Intensity
2006.9557446211081	36666.46153326082
2009.9837735570989	21869.399611033692
2014.1594634476726	53987.250867158175
2021.848652898613	82604.85347391252
2027.1857194755748	24018.127668937195
2033.139088938258	18683.060489264644
2043.5784896848763	6535.637696672246
2065.697430747464	3493.8922460552685
2131.520669172785	1509214.7140902367
2141.861888012091	122657.4099189826
2150.1389565345503	96780.57245949545
2234.7101871365317	6307.961155882084
2314.334952940443	22017.37751506664
2346.880620235826	11232.078965679095
2422.91583464151	15544.368792258068
2469.4769283158976	8560.48643453579
2476.869188023473	34939.294222729666
2484.8712248878196	10997.53455233136
2494.5356985509097	2231.026726810842
2586.329169821652	3600607.131083184
2596.953875945675	502212.42173823377
2605.530634112198	416019.3567535701
2616.4250660849693	152353.842925471
2627.188306220584	32949.42348670623
2772.124116374632	164150.65477684373
2804.7898350147366	1358953.2045912496
2825.9016644805893	124180.27147763643
2843.488602255589	71702.92501823138
2853.104472222225	120450.9262871247
2918.9228509627815	35330.58935960264
2989.9235551822085	33023.2066060104
3044.1067523109414	2017183.799974143
3053.640909844083	162994.875626918
3064.1041445021397	270094.4481055783
3073.919273927441	63553.370225346174
3105.048283509314	10064.570623654594
3179.957460505322	9616.268226822875
3188.4300182117972	193863.07088683004
3202.179483068771	27456.74565985008
3214.4260640102693	40265.44291301762
3320.3308311291808	282481.339661567
3329.9412532596443	92698.78864299282
3338.2641695251396	12203.495753679861
3349.4644467018234	26815.64697156012
3355.4629925155195	31069.717754394012
3473.197570422029	1421681.7783026893
3483.5582683938483	178507.3895256903
3490.562680107532	92580.0833539475
3503.170575350742	79768.97207897805
3514.4659048876397	9859.878119392535
3634.9339284987614	579730.4108330774
3645.0796726010417	47289.44795328006
3654.0595586994095	40714.126511857176
3716.678858883458	1560214.8925353622
3727.2129640531793	106190.96784149206
3735.65098135778	95882.17863618466
3755.4074612438067	7233.533690344515
3964.2472189193045	5718.35600412295
4159.542091963758	1826344.7114158056
4169.716104588421	82940.88394198328
4178.640692213047	168049.7982259867
4189.712655902532	27128.40479401122
4264.5864432730705	32371381.52026952
4285.693524841426	4466735.547436597
4301.828841341894	2541618.5896065244
4323.718846141374	418222.99825827446
4452.417550507602	23216.880540485956
4462.843129421727	66260.09578856622
4486.043558191033	784570.0035569904
4497.615980779604	122979.94684808885
4515.45657761197	21137.57969212038
4660.785122374156	665769.4967540958
4670.630782450032	30772.923343748276
4696.010593977612	157593.46525523177
4706.717404007987	9945.348393537704
4784.187107602941	2717111.365938482
4802.586742243643	161265.8166312225
4823.941188945051	71168.05135942023
4997.33119219368	128273.16662645445
5026.775546405097	348372.35253824847
5133.79256924432	430741.76537843415
5174.754588948814	37483491.55011056
5195.729538024506	5606714.87833552
5212.626764395628	3174864.5905945646
5233.678250140419	267325.76056492777
5642.619135990501	61876.987964393564
5665.537922677006	12842.846017168522
5747.9975876717	395776.8321379721
5769.532404496382	26170.75136163485
5783.340385475113	28108.701882300687
6090.5882135640395	17560907.727001205
6110.994175232181	2533935.5739876325
6128.8480002116075	1532264.5394667692
6150.024368330432	453428.93912821426
6642.999237985617	1059528.6623716285
6664.554908569123	77900.27717648781
6680.376410084521	48527.03922037299
6949.332744819392	5310822.63037997
6969.123045655522	387821.2765239559
6988.690443660813	300513.50741497625
7009.165171364018	55127.922447495686
7271.786778749483	1328385.6799063545
7294.338747106027	55293.26508515734
7311.789182718112	18065.50652008601
7435.950141384432	5326306.807245068
7455.383947333055	262747.4446429726
7472.506675956432	111416.95384411576
7494.457626989397	54120.492225582995
7929.270168542729	10860.468954936005
7952.149353463749	947.7172006976252
8322.561945529647	6855226.738967102
8489.542684680973	10085.975834150813
8974.245271620099	1151366.129388308
9324.080066690509	2150750.518530783
9570.564596516202	4740864.055681769
9996.923012268033	34093.77530279946
10053.147955299359	122050.98050648502
