m/z	Intensity
2010.5277055591466	144081.1434564514
2022.9274686030985	928.7122243877178
2030.4261948780054	9329.573764300052
2039.3616569087792	2068.1033397024785
2134.3684669353293	190701.94920777556
2145.892387920853	6361.868673597806
2152.710231723704	2728.179391959925
2317.776060340183	478.5239308662332
2424.010569464518	6729.72256482956
2478.7675249511094	2762.9149499056116
2589.276141793872	692535.593833682
2599.5183896742387	39441.57449799078
2607.4049049489026	12905.06348863065
2775.30669238523	20263.876067597223
2807.5752293776723	459879.50739432353
2821.8260950745766	3553.2159974845545
2829.2444170132526	12269.492195637356
2844.830579384822	2645.839907320897
2875.8094429106077	9983.870160117453
2900.6486647045235	1886.0440405320096
2991.5451825305304	11818.689284643804
3046.458017695257	654158.2636027797
3057.4839194747365	27631.044619823417
3190.839626273873	21338.481464119945
3322.6288832960417	27233.069735273562
3331.8041511230144	1250.2968517467013
3352.6250914225607	2813.189505407032
3475.3731546387617	537216.1188835112
3486.351513689887	32737.162151217228
3636.706278964127	391340.7537114201
3718.79117640309	856935.9544688399
3729.139109180991	36454.34533240939
3740.143804972575	15561.13917390293
3760.5452350887294	9407.969537364843
3897.972867027539	785218.3281702454
3908.754628148817	50663.434348984294
4161.1353213539305	1662151.4781587957
4266.630750903314	15632619.874286411
4287.829350846003	1072777.61569422
4304.944203914941	227407.2166066533
4452.998370100397	23097.204527738424
4464.9227591361	26203.9187749336
4487.411921987283	645061.4495014816
4661.876495198762	443928.4825071058
4696.777853105471	25149.323873269328
4785.327315753178	1211649.2067546162
4795.713684665497	59169.567231541456
4997.739725131469	179763.754603479
5027.488023983149	362571.75622594944
5135.52788075248	302558.57537638297
5176.581867436845	22722738.351590235
5198.089741317008	1592043.9900699998
5214.872995534895	402966.9706524658
5642.682191953156	37198.217088143385
5748.912351924996	3195818.4303542245
5770.208867581092	164670.69907209423
5786.064408338239	46056.62534252574
6091.452994056513	14155410.770954352
6113.0222253261745	1243727.91282364
6130.516546552497	332140.8942309491
6329.378415079831	4500.826757854718
6351.005703917432	2831.7205915705244
6642.48661899658	274944.3817102685
6949.511222604178	4287335.439396474
6970.7941142445425	200950.71735267233
7271.403466282912	1383525.7994956907
7291.891824638124	63815.529399143765
7310.4842967268205	6396.449237630047
7435.470403542684	6061502.010422807
7457.48428865249	337641.4564443111
7794.644206760075	7476679.547099214
7816.51975463704	437936.7971564281
7834.9720353271105	161174.13693373767
8320.450625794252	3916090.907124891
8972.25091550676	728886.1178214228
9321.850132861126	1135073.6605131926
9568.460519213555	1913503.2022077027
9993.331937671199	13678.471816724777
10051.772011367022	59997.13056275482
